"customer_id","first_name","last_name","gender","age","phone","email","avg_income","customer_type","is_ReferenceOnly","segment_id","Employee_id"
"4562","Justin","Lopez","Other","52","+1-580-567-7224","fosterleslie@example.com","49315.91","Renter","F","37",""
"4563","Cynthia","Martin","Female","73","501-925-1283","padillachristina@example.org","111038.48","Investor","F","12","1.0"
"4564","Austin","Brown","Male","55","(542)479-3166","christopher80@example.net","140519.18","Prospect","F","55","279.0"
"4565","Christopher","Tate","Other","18","278-541-5235x882","andersonjonathan@example.org","105457.57","Investor","F","32","296.0"
"4566","Allison","Buchanan","Other","77","976-693-1402","obrienbrittany@example.org","198105.61","Renter","F","56","192.0"
"4567","Timothy","Ayala","Female","24","001-874-459-3550","david04@example.net","124211.62","Prospect","T","42","238.0"
"4568","Lauren","Jenkins","Other","35","601.612.0514","stevensimpson@example.net","77339.87","Buyer","F","36","274.0"
"4569","Nathaniel","Jones","Male","49","727-339-7864","jwashington@example.net","155569.65","Renter","F","47","376.0"
"4570","Michael","Smith","Male","25","+1-818-409-7013x15080","kjackson@example.com","38240.19","Investor","F","46","398.0"
"4571","Kevin","Martin","Female","80","001-982-222-3423x22309","ericksonpaul@example.org","79980.58","Prospect","F","29",""
"4572","Kathryn","Young","Female","43","423-974-3622x398","smithronald@example.net","72657.0","Prospect","F","43",""
"4573","Joshua","Hampton","Other","72","924.722.7934x6290","garycastillo@example.net","89202.38","Renter","T","9","378.0"
"4574","William","Moreno","Male","21","943-965-3934","harrisaimee@example.com","157447.07","Buyer","F","47","272.0"
"4575","Jessica","Adams","Other","55","265-665-9483x6792","richard21@example.org","99413.74","Investor","F","53","55.0"
"4576","Thomas","Cook","Other","44","001-218-382-6617","kimberlyyoung@example.com","159832.82","Renter","F","14","142.0"
"4577","Jeffrey","Smith","Female","66","765-522-9782x807","mary94@example.net","117415.34","Buyer","F","33","11.0"
"4578","Gary","Porter","Other","69","001-668-521-3385x16631","david45@example.com","71703.54","Prospect","F","41",""
"4579","Mary","Williams","Other","44","677-953-4337","karen55@example.org","162945.86","Prospect","F","41","272.0"
"4580","Anthony","Wood","Female","54","+1-676-513-8005x6347","angelamason@example.com","51466.49","Prospect","F","39",""
"4581","Ashley","Kennedy","Male","65","(245)655-0415x879","lesterbernard@example.com","48754.68","Prospect","F","46","352.0"
"4582","Taylor","Douglas","Male","32","+1-224-749-3923x182","evansraymond@example.net","103378.07","Renter","F","40","115.0"
"4583","Kenneth","Williams","Male","45","994.409.4347x47979","bdixon@example.org","55865.6","Investor","T","5",""
"4584","Kenneth","Mora","Female","55","531.540.9171x47270","joseph98@example.net","6771.97","Prospect","F","23","328.0"
"4585","Stephanie","Flores","Other","25","262.829.6775","jessicajacobson@example.net","131418.02","Buyer","F","34","301.0"
"4586","Hannah","Robinson","Other","22","(655)749-0418","christinesnyder@example.com","104663.3","Investor","F","5",""
"4587","John","Nunez","Female","25","+1-914-567-1701x6452","donald90@example.org","91875.97","Investor","F","23","133.0"
"4588","Jeffrey","Carter","Female","83","001-236-694-6459x4450","rodriguezshannon@example.net","193558.86","Investor","F","14","352.0"
"4589","Sheri","Sawyer","Female","42","(420)403-4994x115","dcarter@example.net","116383.84","Buyer","F","42","37.0"
"4590","Cynthia","Davis","Female","57","001-986-972-4030x5465","dawn76@example.net","173369.16","Prospect","F","33",""
"4591","Larry","Miller","Male","23","329.386.3273","carriemoore@example.net","32192.8","Buyer","F","26","190.0"
"4592","Katherine","Stone","Female","66","804.516.9937x69708","barbaralong@example.com","115995.26","Investor","F","32","356.0"
"4593","Mark","Adams","Female","51","319.674.3627","sotoconnie@example.org","174256.03","Buyer","F","60","237.0"
"4594","Dustin","Hernandez","Male","37","+1-730-548-6782","pburton@example.net","118705.62","Prospect","F","43",""
"4595","Cynthia","Rodriguez","Female","85","996-323-4021x6466","joshuasandoval@example.org","145012.76","Renter","F","7","149.0"
"4596","Cassandra","Patel","Male","31","(548)429-2294","heathermurray@example.org","77548.5","Investor","F","25","143.0"
"4597","Rebecca","Jones","Other","72","(235)478-1481","richardsonpaula@example.org","23027.66","Buyer","F","37","166.0"
"4598","Matthew","Anderson","Female","74","+1-599-214-0418x69056","anthony45@example.com","94290.56","Investor","F","46","192.0"
"4599","Howard","Brooks","Male","43","(465)846-0679","johnpark@example.net","81923.48","Renter","F","31","371.0"
"4600","Sandy","Berry","Male","59","001-596-930-9567x550","tkeller@example.net","174076.74","Buyer","F","35","32.0"
"4601","Suzanne","Palmer","Female","42","433-890-0746","martineznicole@example.org","52579.08","Investor","F","35",""
"4602","Robert","Newman","Other","62","+1-335-887-7663","sandovalandrea@example.com","193513.17","Prospect","F","46","2.0"
"4603","Pam","Lucas","Other","65","(337)467-0415x106","douglas06@example.org","191836.93","Renter","F","16","52.0"
"4604","Lawrence","Carlson","Other","83","341.621.4885","lori95@example.com","53288.17","Renter","F","25","130.0"
"4605","Brandon","Fisher","Other","36","4736771188","yolandacharles@example.org","72870.13","Buyer","F","50","284.0"
"4606","Henry","Zimmerman","Female","60","(520)961-9417","velezjustin@example.com","179633.37","Buyer","F","22","202.0"
"4607","Hailey","Walter","Female","72","802-509-2102x8348","louis77@example.net","193491.33","Prospect","F","39","370.0"
"4608","Leon","Lopez","Male","18","+1-872-995-4125x2111","michellefoster@example.com","91470.63","Renter","F","14","6.0"
"4609","Joseph","Manning","Female","40","+1-380-804-3865x2684","stewartchristina@example.org","67594.42","Prospect","F","28","229.0"
"4610","Cindy","Ayers","Other","46","(784)881-3695x656","mfoster@example.org","107588.33","Investor","F","41","115.0"
"4611","Hannah","Tran","Other","25","(854)937-3167","victoria46@example.com","139115.0","Renter","F","56","191.0"
"4612","Tami","Johnson","Female","56","(725)610-4828x0174","zguzman@example.org","58327.53","Prospect","F","16",""
"4613","Roger","Velez","Other","77","001-773-801-2319","kmartin@example.com","148612.27","Renter","F","1","200.0"
"4614","Brooke","Mathis","Other","78","960.864.9621","jessica88@example.com","15073.18","Renter","F","54",""
"4615","Diane","Bush","Other","76","925-911-3398","karenvang@example.org","14612.43","Renter","F","46","358.0"
"4616","Vicki","Mcclure","Male","79","516-784-0615x736","mmiller@example.net","80326.1","Prospect","F","59","308.0"
"4617","Blake","Thomas","Male","33","+1-583-360-0651x1680","stacy37@example.com","73927.27","Investor","F","9","280.0"
"4618","Karen","Willis","Other","79","(512)564-0407x98206","murphybrian@example.net","66548.48","Prospect","F","50","234.0"
"4619","Michele","Carr","Male","19","(942)207-1211x38712","brandisosa@example.org","100748.85","Prospect","F","10",""
"4620","Jennifer","Cook","Male","36","548.971.3408","diana13@example.net","67543.05","Investor","F","19","271.0"
"4621","Keith","Fischer","Female","80","(322)657-6500x744","monicaperez@example.com","42490.29","Renter","F","4","104.0"
"4622","Steven","Miller","Other","79","001-405-374-1793","justin40@example.net","65346.56","Prospect","F","7","313.0"
"4623","Angela","Green","Other","72","282-761-9989","suzanneberry@example.net","195106.33","Buyer","F","38","249.0"
"4624","Jessica","Mitchell","Female","31","471.806.9562x51465","cyoung@example.com","85167.12","Prospect","F","40","148.0"
"4625","Steven","Martinez","Female","69","530-661-2126","jasonhooper@example.org","91718.99","Prospect","F","27","77.0"
"4626","Pamela","Hines","Male","66","(200)458-7499x45311","clarkphillip@example.com","117426.27","Renter","F","50","62.0"
"4627","Adam","Clayton","Male","20","919-383-8773x1879","garciajavier@example.com","196751.45","Investor","F","60","347.0"
"4628","Martha","Randall","Female","35","+1-258-421-0626x12624","bfrey@example.org","52112.25","Prospect","F","24","26.0"
"4629","Margaret","Rivas","Female","43","(724)598-7249x5806","thomasdanielle@example.org","137850.01","Renter","F","6","222.0"
"4630","Calvin","Morgan","Male","51","939-238-5037","marcallison@example.org","144617.02","Renter","F","46",""
"4631","Kathleen","Beard","Female","20","251.840.4445x3760","yellis@example.org","123428.26","Investor","F","31","269.0"
"4632","Jason","Hughes","Male","71","(656)221-2613x716","ericshepherd@example.com","22272.78","Buyer","F","22","178.0"
"4633","Anna","Garrett","Other","32","001-335-970-0071x169","craig78@example.com","136990.09","Buyer","F","22",""
"4634","Kimberly","Davis","Other","30","+1-748-973-1460x1047","james43@example.org","17498.47","Buyer","F","46","350.0"
"4635","Donna","Miller","Male","71","411.406.5838x5277","vkramer@example.net","121247.82","Buyer","T","9","131.0"
"4636","Colleen","Richardson","Female","44","612-824-4948x87093","uphillips@example.com","149218.33","Investor","F","59","98.0"
"4637","Melanie","Campbell","Other","76","001-769-909-3636x620","ochoagarrett@example.net","46139.13","Renter","F","19","185.0"
"4638","Shannon","Wallace","Other","44","312-878-1613","hooverjason@example.net","169116.29","Investor","F","6","233.0"
"4639","Brandon","Wilson","Male","31","385.456.6572x007","gordonchad@example.org","10918.99","Investor","F","31","217.0"
"4640","Gloria","Campbell","Male","50","(654)796-0133","petergarcia@example.org","169543.51","Prospect","F","58","289.0"
"4641","Brandy","Henry","Other","70","467.749.6719x471","steelejohn@example.com","94764.16","Prospect","F","44","351.0"
"4642","Brian","Johnson","Male","37","611-865-3775","angelalutz@example.com","47429.65","Buyer","F","6","179.0"
"4643","Daniel","Guerrero","Other","35","001-728-639-6775x7298","marshalldaniel@example.net","31086.74","Prospect","F","10","324.0"
"4644","Janet","Navarro","Other","36","+1-591-462-1529","laceybarnett@example.org","190894.9","Investor","F","22","61.0"
"4645","Larry","Brown","Other","39","4464871561","meltonronald@example.net","19169.79","Prospect","F","19",""
"4646","Veronica","Jones","Male","22","855-265-0467x65505","jacqueline23@example.com","43823.22","Renter","F","43",""
"4647","Danielle","Huber","Male","56","883-409-2907x6714","mariowilson@example.net","72825.36","Prospect","F","21",""
"4648","Kathy","Moore","Other","21","001-422-948-8458x195","erodriguez@example.org","125945.8","Investor","F","53",""
"4649","Charles","Martinez","Female","32","567.488.2355x135","ibell@example.org","111236.21","Prospect","F","13","299.0"
"4650","Michael","Wade","Male","43","001-940-738-0978","barrettdorothy@example.org","29500.48","Renter","F","27","358.0"
"4651","Emily","Pham","Other","45","+1-952-283-8664","jeffery95@example.net","61496.96","Prospect","F","49","352.0"
"4652","Ashley","Chandler","Male","19","422-431-4490x817","zachary39@example.net","51556.6","Buyer","F","4","295.0"
"4653","Tracy","Mendoza","Male","24","896-323-6495","gstewart@example.com","46640.86","Renter","F","29","192.0"
"4654","Holly","Miller","Male","18","001-266-422-0633x6066","rpeterson@example.net","85173.15","Investor","F","35",""
"4655","Stephanie","Reed","Male","85","(553)237-9805","grahamlawrence@example.net","142286.13","Renter","F","18",""
"4656","Amy","Hernandez","Female","41","7743459830","henrymorales@example.net","47403.32","Buyer","F","15",""
"4657","Samuel","Chavez","Female","46","+1-915-992-1816","dennis57@example.com","76502.38","Prospect","F","6","50.0"
"4658","Raymond","Hull","Female","68","815-674-8086x631","cheryl35@example.org","81228.9","Renter","F","42",""
"4659","Ricky","Duke","Other","28","6386748716","tammy90@example.org","195409.02","Renter","F","44","251.0"
"4660","Michelle","Brown","Female","84","333-616-4007x96589","xchung@example.net","191159.94","Buyer","F","56","315.0"
"4661","Christopher","Smith","Other","56","974-799-3837","gvega@example.com","161026.83","Prospect","F","17","319.0"
"4662","Timothy","Roach","Female","18","001-977-800-4252","brandi53@example.net","52123.49","Investor","F","15",""
"4663","Lisa","Delgado","Male","22","207-344-3032","anthony18@example.com","18267.28","Investor","F","14","271.0"
"4664","Daniel","Peters","Other","49","001-842-423-5960x539","lindsey97@example.com","66796.31","Buyer","F","28","180.0"
"4665","Justin","Robertson","Male","75","+1-448-671-2634x267","thomasbates@example.org","57024.94","Investor","F","7","211.0"
"4666","William","Singleton","Other","33","001-666-631-8929x015","joneskerry@example.org","103655.53","Investor","F","28","236.0"
"4667","Mark","Norris","Male","78","703-200-6464x17313","sydney56@example.com","156656.94","Prospect","F","23","257.0"
"4668","Cynthia","Valencia","Male","31","001-668-211-1041x4517","qbaker@example.com","172372.97","Prospect","F","28","171.0"
"4669","James","Vaughan","Other","30","001-511-340-1908x4853","deannacarpenter@example.com","169748.5","Prospect","F","56","385.0"
"4670","Sara","Miller","Male","85","594.536.5532x327","hgreene@example.org","75136.73","Renter","F","16","147.0"
"4671","Terri","Cooper","Other","85","8226665282","wrightdavid@example.org","139010.7","Investor","F","57","323.0"
"4672","Jonathan","Smith","Other","38","+1-249-968-5644x1322","williamskatrina@example.org","66002.67","Prospect","F","12","229.0"
"4673","Michael","Howard","Male","41","001-228-848-8159","lanebrandy@example.org","16876.58","Prospect","F","29","189.0"
"4674","Karen","Jones","Other","83","326-648-4764x173","guerrawilliam@example.net","141805.23","Buyer","F","45","25.0"
"4675","Tabitha","Washington","Female","68","646.518.8452","felicia52@example.com","6916.37","Buyer","F","53","92.0"
"4676","Susan","Travis","Male","41","(280)617-0838x7970","danielsmason@example.org","84790.6","Buyer","F","38","224.0"
"4677","Danny","Alvarez","Male","58","451.546.9546x076","walshkelly@example.com","69228.96","Buyer","F","22","244.0"
"4678","Sean","Wilson","Female","79","602-625-1446","perezjulie@example.org","140208.62","Prospect","F","21","234.0"
"4679","Ronald","Chavez","Female","66","679-432-8586","proy@example.com","154417.87","Investor","T","59","211.0"
"4680","Maria","West","Female","21","7163394366","sloanelizabeth@example.com","64298.45","Investor","T","59","289.0"
"4681","Kevin","Harris","Female","33","+1-387-740-6215x273","richard54@example.com","163267.27","Prospect","F","50","124.0"
"4682","Shannon","Garcia","Female","79","952.561.4220x7982","murrayedwin@example.net","62313.77","Renter","F","53",""
"4683","Benjamin","Smith","Other","63","842.202.6349","rjohnson@example.net","92033.64","Prospect","F","6","199.0"
"4684","Laura","Murphy","Other","74","001-741-521-0315","danielwilson@example.org","146768.61","Buyer","F","54","83.0"
"4685","Katrina","Carroll","Other","72","8836022377","kristin39@example.net","140119.44","Buyer","F","42","110.0"
"4686","Crystal","Davis","Male","18","7926371703","olsonsophia@example.net","197536.85","Renter","F","39","286.0"
"4687","Brittany","Martinez","Other","41","(740)476-0150x0438","qwillis@example.org","48906.4","Prospect","F","57","177.0"
"4688","Wanda","Barrera","Female","77","001-570-443-9179x830","karlagarcia@example.org","134151.99","Buyer","F","42",""
"4689","Colleen","Hicks","Male","43","988.412.9565x6359","gabrielleserrano@example.net","123887.97","Buyer","F","47","375.0"
"4690","James","Henderson","Male","61","692.697.5698x86471","zramirez@example.net","183444.2","Buyer","F","33","126.0"
"4691","Julie","Dougherty","Other","22","260.617.9434x337","westlaura@example.net","35490.62","Prospect","F","37","312.0"
"4692","Katrina","Bowen","Male","69","422-286-8351","morgan25@example.com","151600.64","Investor","F","12","8.0"
"4693","John","Turner","Male","42","001-212-816-9090x79396","amywall@example.org","115812.38","Prospect","F","53",""
"4694","Monica","Castillo","Other","20","(459)896-2149","valenciajustin@example.com","58559.84","Prospect","F","3",""
"4695","Caleb","Roberts","Female","43","567.556.8363x33193","kristencontreras@example.com","97514.81","Buyer","F","52","59.0"
"4696","Norman","Johnson","Male","67","+1-837-932-8201x550","debra20@example.org","70086.44","Prospect","F","45","338.0"
"4697","Jennifer","Rose","Other","75","6328144654","norrismatthew@example.org","117966.11","Investor","F","51","302.0"
"4698","Thomas","Brown","Other","54","781.841.2145","uroberts@example.com","178355.12","Buyer","F","21","179.0"
"4699","Thomas","Ellis","Other","29","7087050804","eric52@example.org","116014.47","Investor","F","43","231.0"
"4700","Christopher","Ryan","Female","70","+1-883-822-4284x973","xbrown@example.org","128185.87","Prospect","F","47","120.0"
"4701","Charles","Johnson","Other","81","+1-945-709-8549x915","esalinas@example.net","106155.83","Renter","F","20","55.0"
"4702","Whitney","Morris","Female","46","721.678.9402x6676","alexandriamurphy@example.net","14977.27","Investor","F","5","69.0"
"4703","Benjamin","Harris","Female","72","943.826.5882","penningtonlisa@example.org","50407.42","Prospect","F","56","189.0"
"4704","Kimberly","Patel","Male","52","(400)229-9907x765","fgoodman@example.org","100940.34","Renter","F","36","305.0"
"4705","Nathan","Reynolds","Male","63","228-305-8869x1503","terrygross@example.org","65495.88","Prospect","F","55","139.0"
"4706","Amanda","Vasquez","Female","45","5007273637","rachel14@example.org","40443.9","Prospect","F","54","79.0"
"4707","Steven","Rogers","Other","58","449.941.9228x92850","jessica94@example.org","103305.9","Renter","F","56","265.0"
"4708","Robert","Yang","Female","78","(878)937-0393x9687","thompsonjames@example.org","67947.91","Investor","F","1","399.0"
"4709","Ashley","Herman","Other","55","4308750570","kwilliams@example.org","55330.99","Renter","F","57","259.0"
"4710","Stephanie","Gilbert","Female","45","2783121604","stephaniebarnes@example.com","95477.16","Investor","F","56","299.0"
"4711","Brian","Hall","Female","61","+1-391-556-8343x471","denise39@example.com","30990.43","Buyer","F","49","296.0"
"4712","Michelle","Forbes","Female","58","+1-527-946-8162x026","bellkristin@example.com","185910.42","Buyer","F","47",""
"4713","Andrew","Jacobs","Other","40","001-947-411-2351x73595","katherine49@example.org","174201.91","Investor","F","11","301.0"
"4714","Yvonne","Bryant","Male","24","+1-331-931-0855x6049","qreed@example.net","142986.01","Prospect","F","12","395.0"
"4715","Christy","Jones","Other","43","275.482.3165x8647","xjohnson@example.com","25711.7","Buyer","F","29","42.0"
"4716","Amy","Ali","Other","80","743.669.4680x5463","nguyenbrandon@example.org","156296.06","Renter","F","38","87.0"
"4717","Diane","Jordan","Female","62","772.353.9291x4696","meganayala@example.org","162551.68","Buyer","F","60",""
"4718","Brianna","Cross","Male","71","+1-469-643-8374x0255","alvaradobrian@example.org","154714.1","Renter","F","23",""
"4719","Tina","Ward","Female","22","(544)757-6883","myersbenjamin@example.com","27223.35","Renter","F","41",""
"4720","Jacob","Patterson","Female","61","337.588.6867x197","alexanderdelgado@example.org","130562.05","Buyer","F","36",""
"4721","Kelsey","Floyd","Female","44","001-567-472-2767x232","murrayemily@example.com","167693.34","Investor","F","5",""
"4722","Allison","Peters","Female","51","+1-919-855-7744","ngarcia@example.org","117583.91","Renter","F","49","177.0"
"4723","Dakota","Franklin","Other","60","709-283-0924","parkerrichard@example.com","131049.44","Renter","F","47","297.0"
"4724","Michele","Day","Male","32","4899361622","williamsgregory@example.org","94380.88","Renter","F","23","220.0"
"4725","Ryan","Duncan","Male","53","843.229.5064","burnettmonica@example.com","108097.93","Renter","F","12","379.0"
"4726","David","Graham","Female","51","828.898.6583x0983","nicole16@example.com","11703.49","Renter","F","54","271.0"
"4727","Allen","Kennedy","Female","41","(756)473-8575x1714","kylecabrera@example.net","129597.79","Investor","F","4","194.0"
"4728","Elizabeth","Wilson","Female","81","001-609-305-3904x0044","bowerssteven@example.net","20882.21","Renter","F","36","292.0"
"4729","Jerry","Brown","Other","62","001-937-400-6586x89233","sullivanamanda@example.com","89827.85","Investor","F","6","58.0"
"4730","Lisa","Richards","Other","73","+1-472-590-0643x842","hhall@example.com","62067.74","Buyer","F","53","391.0"
"4731","Mikayla","Andrade","Other","28","001-588-788-7052x76837","margaret66@example.net","111358.45","Renter","F","6","170.0"
"4732","Cody","Patton","Other","56","954-825-5599x28533","cynthia75@example.net","31016.19","Investor","F","21","312.0"
"4733","Douglas","Johnson","Other","46","541.858.5839","xwilliams@example.net","139870.46","Prospect","F","60","317.0"
"4734","Cynthia","Alexander","Female","35","729.615.9507x16278","knelson@example.org","160027.25","Prospect","F","55",""
"4735","Nathan","Forbes","Female","76","895.884.2952x49672","georgecraig@example.org","36854.12","Renter","F","17","123.0"
"4736","James","Tate","Male","35","4507833504","heidi38@example.net","25341.05","Buyer","F","54","169.0"
"4737","Randy","Lee","Female","72","711-890-3593x75638","john19@example.net","33375.52","Renter","F","17","378.0"
"4738","Sharon","Shaffer","Male","40","(364)529-2778x236","nelsonlarry@example.org","176039.87","Prospect","F","34",""
"4739","John","Yates","Other","74","+1-239-876-8484x900","welchjames@example.net","107996.91","Prospect","F","38","244.0"
"4740","Jackson","Duffy","Male","72","(498)793-1456x6252","chenkevin@example.com","96115.89","Renter","F","54","146.0"
"4741","Jessica","Prince","Male","20","330-719-3844x04775","jennifermcneil@example.com","25808.8","Renter","F","39","98.0"
"4742","Henry","Black","Male","73","(253)602-1673","vortiz@example.com","131663.42","Prospect","F","20","97.0"
"4743","Lauren","Banks","Male","60","+1-301-283-8440x390","colleenmendez@example.org","174259.92","Renter","F","9","394.0"
"4744","Harry","Haley","Other","71","590-561-8872x23530","jcastillo@example.org","166496.24","Prospect","F","52",""
"4745","George","Chambers","Male","45","466-612-6811","jenniferpierce@example.net","127080.67","Investor","F","53","323.0"
"4746","Jason","Rivera","Other","85","644.345.6935x835","mckinneygabriel@example.com","19679.35","Buyer","F","23","361.0"
"4747","Steven","Dunn","Male","55","696.361.1301x444","parkeranna@example.net","26917.42","Renter","F","24","237.0"
"4748","Robert","Harvey","Male","69","2638766144","betty79@example.org","14615.25","Investor","F","55","273.0"
"4749","Mary","Brown","Male","40","+1-710-857-1699x43918","ttodd@example.net","55208.45","Renter","F","17",""
"4750","Amy","Campbell","Female","64","486-421-8754x06570","matthew52@example.com","31453.99","Investor","F","30","20.0"
"4751","Tyler","Martinez","Other","26","305.797.6180","david33@example.com","55709.37","Buyer","F","19","228.0"
"4752","Rebecca","Garcia","Male","54","615.903.3777","stephanie67@example.org","80086.32","Investor","F","6","192.0"
"4753","Joyce","Lawson","Other","43","001-300-403-2066x3177","tammycasey@example.org","188881.64","Investor","F","57","240.0"
"4754","Kenneth","Mitchell","Female","46","716-560-7299x895","mark56@example.net","124023.33","Buyer","F","44","260.0"
"4755","Mallory","Perez","Male","79","522.877.8934x84333","sherrycrosby@example.net","167819.89","Prospect","F","42",""
"4756","Teresa","Holden","Female","20","8013909387","steven32@example.net","143518.54","Prospect","F","38",""
"4757","David","Caldwell","Other","77","001-733-799-5341x0345","rodriguezsarah@example.org","26938.11","Renter","F","51","99.0"
"4758","Brian","Salinas","Male","75","+1-730-702-2900x77376","barry44@example.net","148504.48","Renter","F","33",""
"4759","Melissa","Giles","Female","36","001-222-403-6999x57538","lemichelle@example.org","58644.28","Buyer","F","47","183.0"
"4760","Cynthia","Anderson","Female","47","3218326401","ntaylor@example.org","129626.03","Renter","F","38","207.0"
"4761","Scott","Lucas","Male","68","808.315.5507","erinmoreno@example.net","71487.58","Buyer","F","29","37.0"
"4762","Janice","Harmon","Other","76","2019769209","rachelstevens@example.net","199546.09","Prospect","F","8","321.0"
"4763","Sandra","Orr","Male","63","001-808-652-5946x3089","lberry@example.com","56392.54","Renter","F","44","157.0"
"4764","Melanie","Hubbard","Female","18","634-799-9255","michelle89@example.org","59430.44","Prospect","F","23","361.0"
"4765","Christopher","Hardy","Other","28","(723)940-2879","rogerallen@example.net","186481.09","Investor","F","4","56.0"
"4766","Mary","Edwards","Female","58","001-853-924-6689","eneal@example.org","9805.66","Buyer","T","1",""
"4767","Richard","Ellis","Other","66","(396)454-0356x87429","andregonzalez@example.org","140854.35","Renter","F","36","239.0"
"4768","Erin","Hall","Male","45","421-455-0017","charles74@example.org","146438.65","Investor","F","57",""
"4769","Carrie","Marquez","Male","58","+1-280-864-0685","joel49@example.com","168093.82","Prospect","F","26",""
"4770","Carrie","Webb","Male","24","(982)932-4711x462","mariahsmith@example.net","195015.67","Investor","T","18","134.0"
"4771","Brent","Wong","Other","76","483-355-3810x6661","ohill@example.org","195242.37","Investor","F","5","200.0"
"4772","Monica","Santana","Other","36","001-463-758-7921","ashleyalexis@example.org","17728.97","Renter","F","35","184.0"
"4773","Mary","Carroll","Male","23","+1-498-790-5215","srich@example.org","165258.67","Buyer","F","54","207.0"
"4774","Cheryl","Hernandez","Other","34","001-991-753-4619x19878","sharongriffin@example.com","131030.44","Prospect","F","4","372.0"
"4775","Grace","White","Female","30","(361)600-2703","kara51@example.org","131231.72","Renter","F","25",""
"4776","Jocelyn","Rodriguez","Male","57","809-300-5370","manderson@example.org","30028.24","Renter","F","7","46.0"
"4777","Rebecca","Schroeder","Other","39","932.229.8374x61220","nharris@example.com","131786.5","Investor","F","12",""
"4778","Calvin","Morris","Other","43","562.983.7967x566","cyoung@example.org","196584.1","Buyer","F","44","124.0"
"4779","Kimberly","Marks","Other","33","247-724-0189x15991","ofrancis@example.net","182804.62","Prospect","F","54",""
"4780","Kimberly","James","Male","29","455-253-5135","ffoster@example.net","90630.48","Prospect","F","48","120.0"
"4781","Abigail","Boyd","Other","19","001-868-842-7584","jamesadams@example.com","12789.85","Prospect","F","38","287.0"
"4782","Linda","White","Female","80","(778)976-1870","warrendavid@example.net","75647.23","Prospect","F","3",""
"4783","Charles","Turner","Male","63","442.396.6431","daniel21@example.net","166146.11","Renter","F","45","293.0"
"4784","Diane","Baker","Male","24","(800)909-0987","amandasmith@example.net","141792.32","Prospect","F","30",""
"4785","Miguel","Boyle","Female","48","+1-910-510-3530x48476","zmartinez@example.com","94572.01","Investor","F","56","332.0"
"4786","Todd","Leon","Male","59","+1-309-574-2235x029","denisebrown@example.org","15744.8","Buyer","F","30",""
"4787","Beth","Fletcher","Other","65","001-214-896-7331","smithbrandi@example.com","88244.47","Buyer","F","57","325.0"
"4788","Eric","Cox","Other","28","+1-548-805-8691x9563","daniel04@example.net","96459.86","Investor","F","20","111.0"
"4789","Crystal","Lane","Female","64","429-306-5828","michaelmichael@example.net","186068.33","Prospect","F","10","241.0"
"4790","David","Ross","Female","62","465.470.5948","shawn35@example.org","130011.79","Investor","F","8","233.0"
"4791","Daniel","Michael","Male","76","993.436.1590","podom@example.net","65772.32","Prospect","F","16","150.0"
"4792","Jennifer","Estrada","Female","32","001-371-862-5626x6578","steven45@example.net","107437.06","Prospect","F","55","143.0"
"4793","Andrew","Shaw","Male","63","(540)921-0192","hernandezrobert@example.com","17880.79","Prospect","F","48","131.0"
"4794","Ashley","Garcia","Female","74","+1-415-672-6521x365","ashleyzamora@example.org","194650.81","Renter","F","24","112.0"
"4795","Vicki","Mccall","Female","44","(784)300-6586x15843","samantha91@example.net","75211.68","Prospect","F","35","359.0"
"4796","William","Moreno","Other","79","(843)867-5800","garrettsimpson@example.net","98184.13","Investor","F","3","10.0"
"4797","Eric","Smith","Other","35","2743321056","rgarcia@example.com","74280.37","Renter","F","60","293.0"
"4798","Joseph","Wilson","Female","66","001-425-417-3841x750","obaird@example.net","138089.79","Buyer","F","51","126.0"
"4799","Dale","Price","Female","40","623-259-3922x09032","hayesgina@example.net","134135.27","Prospect","F","47","37.0"
"4800","Daniel","Garcia","Male","55","785.942.7020x945","heidi39@example.net","144487.85","Buyer","F","30","139.0"
"4801","Michelle","Gallagher","Male","56","933-716-8207x7852","dennisjohnson@example.net","57287.93","Renter","F","7","117.0"
"4802","Cory","Lee","Male","55","692-771-3397","martinrachel@example.com","66555.35","Renter","F","26","198.0"
"4803","Joel","Davis","Other","71","001-574-397-8664","jacobmorales@example.com","29423.99","Renter","F","27","60.0"
"4804","Michael","Brown","Female","21","(454)308-3451","melinda70@example.net","132824.44","Investor","F","25","201.0"
"4805","Matthew","Jordan","Other","67","(727)242-2585x3963","zoeray@example.org","12760.44","Prospect","F","14","119.0"
"4806","Erin","Wade","Other","47","557-608-7476x52868","erichill@example.net","121548.06","Buyer","T","32","275.0"
"4807","Laura","Davis","Other","47","243-843-8335","rleonard@example.com","174590.7","Prospect","F","45","357.0"
"4808","Emily","Coleman","Male","62","+1-771-474-9095","coletracy@example.net","178712.27","Renter","F","10","325.0"
"4809","Robert","Cox","Other","32","(817)609-1177","ycollins@example.net","92562.36","Renter","F","4","122.0"
"4810","Mark","Bates","Female","46","+1-649-221-4758x570","randyfowler@example.com","94564.22","Investor","F","59","61.0"
"4811","Christina","Johnson","Male","66","001-758-655-2516x129","daviscatherine@example.com","20008.99","Renter","F","6","204.0"
"4812","Michael","Bradley","Female","39","+1-498-534-3702x4105","christie33@example.org","135799.18","Renter","F","18","171.0"
"4813","Brandon","Logan","Male","84","841.272.7147x780","helenmejia@example.org","165145.59","Renter","T","29","282.0"
